ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
L2_176_33	2051	35483	37534	L2_176	45616	+		Bacteria (2)	Excinuclease ABC subunit B
L2_176_34	2201	37655	39856	L2_176	45616	+	2.7.6.5	Chlorobium ferrooxidans (84205)	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II / Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase 3.1.7.2)
L2_176_35	173	39853	40026	L2_176	45616	-		root (1)	hypothetical protein
L2_176_36	587	40043	40630	L2_176	45616	+		Deltaproteobacteria (28221)	LemA family protein
L2_176_37	740	40657	41397	L2_176	45616	+		Chlorobium ferrooxidans (84205)	Beta-propeller domains methanol dehydrogenase type
L2_176_38	656	41495	42151	L2_176	45616	+		Pelodictyon phaeoclathratiforme (34090)	FIG004694: Hypothetical protein
L2_176_39	326	42296	42622	L2_176	45616	+		Chlorobium/Pelodictyon group (274493)	hypothetical protein
L2_176_40	263	42668	42931	L2_176	45616	+		Bacteria (2)	FIG00498643:
L2_176_41	332	42897	43229	L2_176	45616	+		Chlorobium ferrooxidans (84205)	FIG00498974:
L2_176_42	218	43569	43787	L2_176	45616	+		Proteobacteria (1224)	FIG045511: hypothetical antitoxin (to FIG022160: toxin)
L2_176_43	698	43864	44562	L2_176	45616	+		Proteobacteria (1224)	FIG01143316:
L2_176_44	665	44559	45224	L2_176	45616	+		Proteobacteria (1224)	hypothetical protein
L2_44_0	533	100	633	L2_44	1821	+		Chlorobium ferrooxidans (84205)	hypothetical protein
L2_44_1	401	731	1132	L2_44	1821	-		Gammaproteobacteria (1236)	Hypothetical protein YaeJ similarity to translation release factor
L2_44_2	647	1173	1820	L2_44	1821	-		Chlorobium ferrooxidans (84205)	HAD-superfamily hydrolase, subfamily IA, variant 3
L2_45_0	197	68	265	L2_45	582	-		root (1)	hypothetical protein
L2_45_tRNA	90	279	190	L2_45	582	-		root (1)	tRNA-Ser
L2_46_0	608	307	915	L2_46	13314	+		Chlorobium ferrooxidans (84205)	hypothetical protein
L2_46_1	800	1052	1852	L2_46	13314	-	1.18.1.2	Chlorobium/Pelodictyon group (274493)	Ferredoxin--NADP(+) reductase (EC 1.18.1.2)
L2_46_2	572	2068	2640	L2_46	13314	-		Chlorobium ferrooxidans (84205)	MCBG-like protein (microcin resistance protein)
L2_46_3	1439	2662	4101	L2_46	13314	-		Bacteroidetes (976)	RND efflux system, outer membrane lipoprotein, NodT family
L2_46_4	3212	4098	7310	L2_46	13314	-		Pedobacter agri (454586)	RND efflux system, inner membrane transporter CmeB
L2_46_5	1172	7366	8538	L2_46	13314	-		Bacteroidetes (976)	efflux transporter, RND family, MFP subunit
L2_46_6	476	8736	9212	L2_46	13314	-	2.1.1.63	Bacillus (1386)	Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)
L2_46_7	1067	9346	10413	L2_46	13314	+		Chlorobium ferrooxidans (84205)	WD40-like Beta Propeller
L2_46_8	1079	10549	11628	L2_46	13314	-		Leptospira (171)	COG1902: NADH:flavin oxidoreductases, Old Yellow Enzyme family
L2_46_9	881	11769	12650	L2_46	13314	-		Chlorobium phaeobacteroides (1096)	Hydrolase, alpha/beta fold family
L2_47_0	656	543	1199	L2_47	2324	-		Proteobacteria (1224)	lipoprotein, putative
L2_47_1	329	1199	1528	L2_47	2324	-		Enterobacteriaceae (543)	Probable lipoprotein
L2_47_2	650	1558	2208	L2_47	2324	-		Proteobacteria (1224)	PROBABLE LIPOPROTEIN
L2_40_0	236	3	239	L2_40	241	-		Chlorobium ferrooxidans (84205)	Polymorphic membrane protein, Chlamydia:Haemagluttinin:Filamentous haemagglutinin-like
L2_41_0	263	1	264	L2_41	407	-		Chlorobium (1091)	Mobile element protein
L2_42_0	1256	294	1550	L2_42	81415	-		Veillonellaceae (31977)	nitroreductase
L2_42_1	1220	1560	2780	L2_42	81415	-		Pseudomonas (286)	hypothetical protein
L2_42_2	500	2963	3463	L2_42	81415	-		root (1)	hypothetical protein
L2_42_3	185	3808	3993	L2_42	81415	-		root (1)	hypothetical protein
L2_42_4	593	4024	4617	L2_42	81415	-		root (1)	hypothetical protein
L2_42_5	632	4696	5328	L2_42	81415	-		Bacteria (2)	blr0228
L2_42_6	683	5454	6137	L2_42	81415	-		Leptospira santarosai (28183)	transferase hexapeptide repeat protein
L2_42_7	665	6280	6945	L2_42	81415	-		Bacteria (2)	FIG00675648:
L2_42_8	890	6942	7832	L2_42	81415	-		Bacteria (2)	putative transformylase
L2_42_9	1211	7829	9040	L2_42	81415	-	5.1.3.14	Clostridiales (186802)	UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)
L2_42_10	923	9266	10189	L2_42	81415	-		Desulfuromonadales (69541)	Integron integrase IntIPac
L2_42_11	1265	10514	11779	L2_42	81415	+	3.1.3.3	Bacteria (2)	Phosphoserine phosphatase (EC 3.1.3.3)
L2_42_12	278	11724	12002	L2_42	81415	-		Chlorobium/Pelodictyon group (274493)	4Fe-4S ferredoxin, iron-sulfur binding
L2_42_13	494	12148	12642	L2_42	81415	-		Chlorobiaceae (191412)	4Fe-4S ferredoxin iron-sulfur binding domain protein
L2_42_14	2663	12647	15310	L2_42	81415	-	6.1.1.7	Bacteroidetes (976)	Alanyl-tRNA synthetase OS Pelobacter carbinolicus (strain DSM 2380 / Gra Bd 1) GN alaS PE 3 SV 2 # UNIPROT Q3A1W0 ALANINE--TRNA-LIGASE-RXN 6.1.1.7
L2_42_15	260	15698	15958	L2_42	81415	+		Chlorobium/Pelodictyon group (274493)	FIG00496735:
L2_42_16	1880	16161	18041	L2_42	81415	+	1.2.7.3	Bacteria (2)	2-oxoglutarate oxidoreductase, alpha subunit (EC 1.2.7.3)
L2_42_17	1034	18044	19078	L2_42	81415	+	1.2.7.3	Bacteria (2)	2-oxoglutarate oxidoreductase, beta subunit (EC 1.2.7.3)
L2_42_18	1004	19309	20313	L2_42	81415	-	6.4.1.2	Bacteroidetes (976)	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha OS Heliobacterium modesticaldum (strain ATCC 51547 / Ice1) GN accA PE 3 SV 1 # UNIPROT B0TI32 ACETYL-COA-CARBOXYLTRANSFER-RXN 6.4.1.2
L2_42_19	275	20550	20825	L2_42	81415	-		Proteobacteria (1224)	DNA-binding protein HBsu
L2_42_20	566	21039	21605	L2_42	81415	+		Pedobacter agri (454586)	Translation elongation factor P
L2_42_21	470	21659	22129	L2_42	81415	+		Bacteria (2)	Biotin carboxyl carrier protein acetyl-CoA carboxylase
L2_42_22	1292	22199	23491	L2_42	81415	+	6.3.4.14	Bacteroidetes (976)	Pyruvate carboxylase subunit A OS Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 JAL-1 JCM 10045 NBRC 100440) GN pycA PE 1 SV # UNIPROT Q58626 BIOTIN-CARBOXYL-RXN 6.3.4.14
L2_42_23	4487	23573	28060	L2_42	81415	-	2.7.7.6	Bacteroidetes (976)	DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)
L2_42_24	3914	28131	32045	L2_42	81415	-	2.7.7.6	Bacteroidetes (976)	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)
L2_42_25	374	32247	32621	L2_42	81415	-		Bacteria (2)	LSU ribosomal protein L7/L12 (P1/P2)
L2_42_26	518	32689	33207	L2_42	81415	-		Chlorobium/Pelodictyon group (274493)	LSU ribosomal protein L10p (P0)
L2_42_27	689	33226	33915	L2_42	81415	-		Bacteria (2)	LSU ribosomal protein L1p (L10Ae)
L2_42_28	425	33987	34412	L2_42	81415	-		Bacteria (2)	LSU ribosomal protein L11p (L12e)
L2_42_29	575	34453	35028	L2_42	81415	-		Chlorobaculum tepidum (1097)	Transcription antitermination protein NusG
L2_42_30	191	35051	35242	L2_42	81415	-		Chlorobium/Pelodictyon group (274493)	Preprotein translocase subunit SecE (TC 3.A.5.1.1)
L2_42_31	248	35263	35511	L2_42	81415	-		root (1)	hypothetical protein
L2_42_32	815	35713	36528	L2_42	81415	-		Pelodictyon phaeoclathratiforme (34090)	Short-chain dehydrogenase/reductase SDR
L2_42_33	2039	36544	38583	L2_42	81415	-	1.17.7.1	Chlorobium ferrooxidans (84205)	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase OS Chlorobium tepidum GN ispG PE 3 SV 1 # UNIPROT Q8KG23 RXN0-882 1.17.7.1
L2_42_34	242	38611	38853	L2_42	81415	-		Chlorobium/Pelodictyon group (274493)	Cell division protein DivIC (FtsB), stabilizes FtsL against RasP cleavage
L2_42_35	1313	39022	40335	L2_42	81415	-	4.2.1.11	Bacteria (2)	Enolase OS Bifidobacterium longum subsp. infantis (strain ATCC 15697 / DSM 20088 JCM 1222 NCTC 11817 S12) GN eno PE 3 SV 1 # UNIPROT B7GTK2 2PGADEHYDRAT-RXN 4.2.1.11
L2_42_36	2072	40583	42655	L2_42	81415	+		Chlorobaculum tepidum (1097)	Translation elongation factor G-related protein
L2_42_37	788	42763	43551	L2_42	81415	-		Bacteroidetes (976)	Apolipoprotein N-acyltransferase (EC 2.3.1.-) / Copper homeostasis protein CutE
L2_42_38	791	43645	44436	L2_42	81415	-		Chlorobium/Pelodictyon group (274493)	Photosystem P840 reaction center iron-sulfur subunit PscB
L2_42_39	2195	44524	46719	L2_42	81415	-		Chlorobiaceae (191412)	Photosystem P840 reaction center large subunit PscA
L2_42_40	158	46869	47027	L2_42	81415	-		root (1)	hypothetical protein
L2_42_41	800	47113	47913	L2_42	81415	+	5.1.1.7	Chlorobium/Pelodictyon group (274493)	Diaminopimelate epimerase OS Chlorobium tepidum GN dapF PE 3 SV 1 # UNIPROT Q8KAX9 DIAMINOPIMEPIM-RXN 5.1.1.7
L2_42_42	1241	47933	49174	L2_42	81415	+	1.4.1.4	Methanolobus psychrophilus (420950)	NADP-specific glutamate dehydrogenase OS Synechocystis sp. (strain ATCC 27184 / PCC 6803 N-1) GN gdhA PE 3 SV 1 # UNIPROT P54386 GLUTDEHYD-RXN SSP1148:SLR0710-MONOMER 1.4.1.4
L2_42_43	305	49373	49678	L2_42	81415	-		Xanthomonadaceae (32033)	FIG045511: hypothetical antitoxin (to FIG022160: toxin)
L2_42_44	290	49688	49978	L2_42	81415	-		Bacteria (2)	FIG022160: hypothetical toxin
L2_42_45	242	50019	50261	L2_42	81415	-		Proteobacteria (1224)	FIG01015528:
L2_42_46	395	50305	50700	L2_42	81415	-		Oscillatoriales (1150)	MULTISPECIES: conserved membrane
L2_42_47	227	50913	51140	L2_42	81415	-		root (1)	hypothetical protein
L2_42_48	659	51250	51909	L2_42	81415	-	4.1.99.12	Proteobacteria (1224)	3,4-dihydroxy-2-butanone 4-phosphate synthase OS Pelobacter propionicus (strain DSM 2379) GN ribB PE 3 SV 1 # UNIPROT A1AKS6 DIOHBUTANONEPSYN-RXN 4.1.99.12
L2_42_49	176	52528	52704	L2_42	81415	+		root (1)	hypothetical protein
L2_42_50	896	52792	53688	L2_42	81415	-		Chlorobium ferrooxidans (84205)	Monofunctional biosynthetic peptidoglycan transglycosylase (EC 2.4.2.-)
L2_42_51	1880	54029	55909	L2_42	81415	-		Pelodictyon phaeoclathratiforme (34090)	DNA mismatch repair protein MutL
L2_42_52	1256	56118	57374	L2_42	81415	-		Chlorobium ferrooxidans (84205)	N-terminal domain CinA protein, COG1058 / C-terminal type S
L2_42_53	2462	57388	59850	L2_42	81415	-	2.7.2.4	Bacteroidetes (976)	Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase 1.1.1.3)
L2_42_54	875	60025	60900	L2_42	81415	-	3.6.3.14	Bacteria (2)	ATP synthase gamma chain (EC 3.6.3.14)
L2_42_55	1580	60948	62528	L2_42	81415	-	3.6.3.14	Bacteroidetes (976)	ATP synthase subunit alpha OS Ureaplasma parvum serovar 3 (strain ATCC 27815 / 27 NCTC 11736) GN atpA PE SV 1 # UNIPROT B1AIC1 ATPSYN-RXN 3.6.3.14
L2_42_56	1037	62674	63711	L2_42	81415	+	2.7.1.39	Bacteroidetes (976)	Homoserine kinase OS Chlorobium tepidum GN thrB PE 3 SV 1 # UNIPROT Q8KAW7 HOMOSERKIN-RXN 2.7.1.39
L2_42_57	1316	63739	65055	L2_42	81415	+	4.2.3.1	Bacteroidetes (976)	Threonine synthase (EC 4.2.3.1)
L2_42_58	710	65073	65783	L2_42	81415	+	2.3.1.51	Chlorobium ferrooxidans (84205)	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)
L2_42_59	467	65797	66264	L2_42	81415	-	2.5.1.9	Bacteria (2)	6,7-dimethyl-8-ribityllumazine synthase OS Thermotoga neapolitana (strain ATCC 49049 / DSM 4359 NS-E) GN ribH PE 3 SV 1 # UNIPROT B9K7K0 RIBOFLAVIN-SYN-RXN 2.5.1.9
L2_42_60	635	66298	66933	L2_42	81415	-		Bacteria (2)	Phosphoheptose isomerase 1 (EC 5.3.1.-)
L2_42_61	1052	67083	68135	L2_42	81415	-	4.1.1.37	Proteobacteria (1224)	Uroporphyrinogen decarboxylase OS Cytophaga hutchinsonii (strain ATCC 33406 / NCIMB 9469) GN hemE PE 3 SV 1 # UNIPROT Q11X05 UROGENDECARBOX-RXN 4.1.1.37
L2_42_62	848	68314	69162	L2_42	81415	-		Bacteria (2)	Putative succinate dehydrogenase cytochrome b subunit
L2_42_63	1034	69179	70213	L2_42	81415	-	1.3.99.1	Chlorobium/Pelodictyon group (274493)	Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1)
L2_42_64	1703	70225	71928	L2_42	81415	-	1.3.99.1	Bacteria (2)	Succinate dehydrogenase flavoprotein subunit OS Salmonella typhimurium GN sdhA PE 3 SV 1 # UNIPROT Q8ZQU3 SUCC-FUM-OXRED-RXN STYP99287:STM0734-MONOMER 1.3.99.1
L2_42_65	446	72065	72511	L2_42	81415	-		Chlorobiaceae (191412)	CBS domain protein
L2_42_66	641	72716	73357	L2_42	81415	-		Chlorobium ferrooxidans (84205)	Metallo-beta-lactamase family protein
L2_42_67	623	73565	74188	L2_42	81415	-		Pelodictyon phaeoclathratiforme (34090)	FIG00946531:
L2_42_68	338	74433	74771	L2_42	81415	-		Chlorobium ferrooxidans (84205)	hypothetical protein
L2_42_69	125	75186	75311	L2_42	81415	+		root (1)	hypothetical protein
L2_42_70	629	75342	75971	L2_42	81415	-		Chlorobaculum tepidum (1097)	FIG00495524:
L2_42_71	224	76410	76634	L2_42	81415	+		Chlorobium (1091)	Chlorosome protein B envelope
L2_42_72	1004	76746	77750	L2_42	81415	+		Pelodictyon phaeoclathratiforme (34090)	COG3178: Predicted phosphotransferase related to Ser/Thr protein kinases
L2_42_73	941	77747	78688	L2_42	81415	+	2.7.7.13	Pelodictyon phaeoclathratiforme (34090)	Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13 )
L2_42_74	1163	78702	79865	L2_42	81415	+		Chlorobiaceae (191412)	alternate gene name: yzbB
L2_42_75	1409	79944	81353	L2_42	81415	+		Chlorobium ferrooxidans (84205)	sodium/iodide co-transporter
L2_42_tRNA	73	35360	35288	L2_42	81415	-		root (1)	tRNA-Trp
L2_43_0	890	1	891	L2_43	4102	+		Chlorobium ferrooxidans (84205)	hypothetical protein
L2_43_1	509	1121	1630	L2_43	4102	+		Pelodictyon phaeoclathratiforme (34090)	hypothetical protein
L2_43_2	1814	1596	3410	L2_43	4102	-		Chlorobium ferrooxidans (84205)	periplasmic sensor signal transduction histidine kinase
L2_43_3	593	3455	4048	L2_43	4102	-		Chlorobium ferrooxidans (84205)	amino acid permease family protein
L2_135_0	1337	190	1527	L2_135	4334	+		Bacteria (2)	Response regulator zinc sigma-54-dependent two-component system
L2_135_1	1418	1727	3145	L2_135	4334	+		Desulfovibrio magneticus (184917)	amino acid transporter-like transmembrane protein
L2_135_2	1169	3153	4322	L2_135	4334	-		Proteobacteria (1224)	Mobile element protein
L2_134_0	539	28	567	L2_134	2610	+		root (1)	hypothetical protein
L2_134_1	737	564	1301	L2_134	2610	+		root (1)	hypothetical protein
L2_134_2	608	1410	2018	L2_134	2610	+		Chlorobium limicola (1092)	hypothetical protein
L2_134_3	380	2009	2389	L2_134	2610	+		root (1)	hypothetical protein
L2_137_0	1643	244	1887	L2_137	61757	-		Bacteria (2)	Hydroxylamine reductase (EC 1.7.-.-)
L2_137_1	410	1899	2309	L2_137	61757	-		Chlorobium/Pelodictyon group (274493)	TPR repeat
L2_137_2	875	2478	3353	L2_137	61757	-		Monera	Ferredoxin 3 fused to uncharacterized domain
L2_137_3	422	3543	3965	L2_137	61757	-		Chlorobium ferrooxidans (84205)	transcriptional regulator, BadM/Rrf2 family
L2_137_4	899	4206	5105	L2_137	61757	+		Pelodictyon phaeoclathratiforme (34090)	SAM (and some other nucleotide) binding motif
L2_137_5	434	5157	5591	L2_137	61757	+		Chlorobaculum tepidum (1097)	FIG00495910:
L2_137_6	1547	5970	7517	L2_137	61757	+		Chlorobium ferrooxidans (84205)	hypothetical protein
L2_137_7	992	7580	8572	L2_137	61757	+		Pelodictyon phaeoclathratiforme (34090)	peptidase M50
L2_137_8	902	8592	9494	L2_137	61757	+	2.5.1.15	Chlorobium ferrooxidans (84205)	Dihydropteroate synthase (EC 2.5.1.15)
L2_137_9	545	9611	10156	L2_137	61757	-		Bacteroidales (171549)	Putative DNA-binding protein
L2_137_10	3539	10579	14118	L2_137	61757	+		Chlorobiaceae (191412)	Chromosome partition protein smc
L2_137_11	722	14119	14841	L2_137	61757	+		Chlorobium ferrooxidans (84205)	Hydrolase, haloacid dehalogenase-like family
L2_137_12	494	14852	15346	L2_137	61757	+		Chlorobium/Pelodictyon group (274493)	Transcription termination protein NusB
L2_137_13	635	15419	16054	L2_137	61757	+	4.2.99.18	Bacteria (2)	Endonuclease III (EC 4.2.99.18)
L2_137_14	458	16287	16745	L2_137	61757	-		Chlorobium/Pelodictyon group (274493)	FIG00496719:
L2_137_15	1904	16881	18785	L2_137	61757	-	2.6.1.85	Chlorobium ferrooxidans (84205)	Para-aminobenzoate synthase, aminase component (EC 2.6.1.85) / Aminodeoxychorismate lyase 4.1.3.38) # PabAa/PabAc
L2_137_16	1559	18748	20307	L2_137	61757	-	3.6.1.11	Chlorobium ferrooxidans (84205)	Exopolyphosphatase (EC 3.6.1.11)
L2_137_17	671	20682	21353	L2_137	61757	+		Chlorobium/Pelodictyon group (274493)	Phytol kinase (2.7.1.-)
L2_137_18	947	21372	22319	L2_137	61757	+		Chlorobium ferrooxidans (84205)	TsaC protein (YrdC-Sua5 domains) required threonylcarbamoyladenosine t(6)A37 modification tRNA
L2_137_19	2042	22348	24390	L2_137	61757	-		Pelodictyon phaeoclathratiforme (34090)	FIG00495545:
L2_137_20	743	24418	25161	L2_137	61757	-	4.2.1.70	Chlorobium phaeovibrioides (1094)	Ribosomal small subunit pseudouridine synthase A (EC 4.2.1.70)
L2_137_21	599	25182	25781	L2_137	61757	-		Chlorobium ferrooxidans (84205)	Segregation condensation protein B
L2_137_22	860	25839	26699	L2_137	61757	-	5.3.1.16	Chlorobiaceae (191412)	1-(5-phosphoribosyl)-5- imidazole-4-carboxamide isomerase OS Chloroherpeton thalassium (strain ATCC 35110 / GB-78) GN hisA PE 3 SV 1 # UNIPROT B3QRR1 PRIBFAICARPISOM-RXN 5.3.1.16
L2_137_23	605	26736	27341	L2_137	61757	-		Bacteria (2)	Imidazole glycerol phosphate synthase amidotransferase subunit (EC 2.4.2.-)
L2_137_24	845	27501	28346	L2_137	61757	+	1.3.3.1	Monera	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)
L2_137_25	1424	28452	29876	L2_137	61757	+	1.4.1.13	Bacteria (2)	Glutamate synthase large chain (EC 1.4.1.13)
L2_137_26	407	29938	30345	L2_137	61757	+		Chlorobaculum tepidum (1097)	Nickel responsive regulator NikR
L2_137_27	773	30471	31244	L2_137	61757	+		Chlorobium ferrooxidans (84205)	FIG00495706:
L2_137_28	1013	31345	32358	L2_137	61757	+		Firmicutes (1239)	Substrate-specific component NikM nickel ECF transporter / Additional substrate-specific NikN
L2_137_29	767	32358	33125	L2_137	61757	+		Chlorobium ferrooxidans (84205)	Transmembrane component NikQ energizing module nickel ECF transporter
L2_137_30	722	33137	33859	L2_137	61757	+		Firmicutes (1239)	ATPase component NikO energizing module nickel ECF transporter
L2_137_31	431	34012	34443	L2_137	61757	-		Chlorobium ferrooxidans (84205)	Protein unknown function DUF1499
L2_137_32	842	34656	35498	L2_137	61757	-		Chlorobium ferrooxidans (84205)	protein unknown function DUF88
L2_137_33	1019	35654	36673	L2_137	61757	-	4.99.1.1	Pelodictyon phaeoclathratiforme (34090)	Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)
L2_137_34	1082	36692	37774	L2_137	61757	-		Chlorobium ferrooxidans (84205)	Probable Co/Zn/Cd efflux system membrane fusion protein
L2_137_35	413	37940	38353	L2_137	61757	+	3.5.4.19	Moraxellaceae (468)	Phosphoribosyl-AMP cyclohydrolase OS Chromohalobacter salexigens (strain DSM 3043 / ATCC BAA-138 NCIMB 13768) GN hisI PE 3 SV 1 # UNIPROT Q1QWC3 HISTCYCLOHYD-RXN 3.5.4.19
L2_137_36	749	38337	39086	L2_137	61757	+	2.1.1.163	Chlorobium ferrooxidans (84205)	2-heptaprenyl-1,4-naphthoquinone methyltransferase MenG (EC 2.1.1.163)
L2_137_37	389	39092	39481	L2_137	61757	-		Chlorobium ferrooxidans (84205)	FIG00496512:
L2_137_38	626	39484	40110	L2_137	61757	-		Chlorobiaceae (191412)	FIG00497566:
L2_137_39	2024	40129	42153	L2_137	61757	-	6.5.1.2	Bacteria (2)	DNA ligase (EC 6.5.1.2)
L2_137_40	1538	42167	43705	L2_137	61757	-		Pelodictyon (1099)	Lycopene cyclase, CruA type
L2_137_41	725	43735	44460	L2_137	61757	-		Proteobacteria (1224)	Lipoprotein releasing system ATP-binding protein LolD
L2_137_42	707	44797	45504	L2_137	61757	+		Chlorobium ferrooxidans (84205)	FolM Alternative dihydrofolate reductase 1
L2_137_43	275	45618	45893	L2_137	61757	+		Chlorobium ferrooxidans (84205)	FIG00495885:
L2_137_44	401	45916	46317	L2_137	61757	+		Chlorobium/Pelodictyon group (274493)	FIG00496877:
L2_137_45	389	46301	46690	L2_137	61757	+		Chlorobium ferrooxidans (84205)	FIG00496681:
L2_137_46	3506	46903	50409	L2_137	61757	+		Chlorobium ferrooxidans (84205)	Alpha-amylase family protein
L2_137_47	1262	50514	51776	L2_137	61757	-	1.10.2.2	Chlorobium ferrooxidans (84205)	Ubiquinol--cytochrome c reductase, cytochrome B subunit (EC 1.10.2.2)
L2_137_48	545	51812	52357	L2_137	61757	-	1.10.2.2	Chlorobium ferrooxidans (84205)	Ubiquinol-cytochrome C reductase iron-sulfur subunit (EC 1.10.2.2)
L2_137_49	1130	52532	53662	L2_137	61757	-		Chlorobium ferrooxidans (84205)	Hydroxyneurosporene synthase
L2_137_50	1520	53967	55487	L2_137	61757	-	6.1.1.17	Bacteria (2)	Glutamyl-tRNA synthetase OS Salinibacter ruber (strain DSM 13855 / M31) GN gltX PE 3 SV 2 # UNIPROT Q2S1L8 GLURS-RXN 6.1.1.17
L2_137_51	1985	55738	57723	L2_137	61757	+		Bacteria (2)	Cell division protein FtsH (EC 3.4.24.-)
L2_137_52	365	57759	58124	L2_137	61757	+		Chlorobium ferrooxidans (84205)	FIG00495758:
L2_137_53	308	58161	58469	L2_137	61757	+		Chlorobiaceae (191412)	Integration host factor alpha/beta
L2_137_54	533	58812	59345	L2_137	61757	-	2.4.2.7	Proteobacteria (1224)	Adenine phosphoribosyltransferase OS Paracoccus denitrificans (strain Pd 1222) GN apt PE 3 SV 1 # UNIPROT A1B843 ADENPRIBOSYLTRAN-RXN 2.4.2.7
L2_137_55	1370	59405	60775	L2_137	61757	-		Chlorobium ferrooxidans (84205)	tRNA-t(6)A37 methylthiotransferase
L2_137_56	755	61002	61757	L2_137	61757	+		Chlorobium/Pelodictyon group (274493)	FIG00498400:
L2_137_tRNA	73	53880	53808	L2_137	61757	-		root (1)	tRNA-Phe
L2_136_0	191	210	401	L2_136	12629	+		Chlorobium ferrooxidans (84205)	putative anti-sigma regulatory factor (serine/threonine protein kinase)
L2_136_1	1643	459	2102	L2_136	12629	+	5.3.1.9	Proteobacteria (1224)	Glucose-6-phosphate isomerase OS Deinococcus geothermalis (strain DSM 11300) GN pgi PE 3 SV 2 # UNIPROT Q1IYT4 PGLUCISOM-RXN 5.3.1.9
L2_136_2	347	2192	2539	L2_136	12629	-		Marinilabilia salmonicolor (989)	Nitrogen regulatory protein P-II
L2_136_3	1541	2695	4236	L2_136	12629	-		Bacteroidetes (976)	Ammonium transporter
L2_136_4	1550	4420	5970	L2_136	12629	-		Bacteroidales (171549)	Ammonium transporter
L2_136_5	353	6026	6379	L2_136	12629	-		Bacteroidetes (976)	Nitrogen regulatory protein P-II
L2_136_6	1883	6829	8712	L2_136	12629	+		Chlorobium/Pelodictyon group (274493)	Chloride channel protein
L2_136_7	1484	8759	10243	L2_136	12629	+		Cytophagales (768507)	Probable transmembrane protein
L2_136_8	386	10278	10664	L2_136	12629	+		Chlorobiaceae (191412)	FIG00497350:
L2_136_9	1583	11045	12628	L2_136	12629	-		Klebsiella pneumoniae (573)	Retron-type reverse transcriptase [Haemophilus
L2_131_0	95	1	96	L2_131	63513	-		root (1)	hypothetical protein
L2_131_1	569	130	699	L2_131	63513	+		Chlorobium ferrooxidans (84205)	thiol:disulfide interchange protein, thioredoxin family protein
L2_131_2	1853	851	2704	L2_131	63513	+	4.1.1.32	Proteobacteria (1224)	Phosphoenolpyruvate carboxykinase (EC 4.1.1.32)
L2_131_3	212	2786	2998	L2_131	63513	-		Bacteria (2)	FIG00956804:
L2_131_4	884	3109	3993	L2_131	63513	-		Pelodictyon phaeoclathratiforme (34090)	SWF/SNF family helicase
L2_131_5	3029	4000	7029	L2_131	63513	-		unclassified Zetaproteobacteria (1131280)	Helicase, SNF2/RAD54 family
L2_131_6	545	7288	7833	L2_131	63513	-		Chlorobium/Pelodictyon group (274493)	putative uncharacterized protein
L2_131_7	209	7862	8071	L2_131	63513	+		root (1)	hypothetical protein
L2_131_8	1322	8175	9497	L2_131	63513	+		Chlorobium ferrooxidans (84205)	transporter, putative
L2_131_9	1595	9515	11110	L2_131	63513	-		Bacteroidetes (976)	Inner membrane component tripartite multidrug resistance system
L2_131_10	1001	11107	12108	L2_131	63513	-		Chlorobium ferrooxidans (84205)	Membrane fusion component tripartite multidrug resistance system
L2_131_11	431	12095	12526	L2_131	63513	-		Chlorobium ferrooxidans (84205)	Universal stress protein family
L2_131_12	1325	12528	13853	L2_131	63513	-		Chlorobium ferrooxidans (84205)	Outer membrane component tripartite multidrug resistance system
L2_131_13	2102	14149	16251	L2_131	63513	+		Chlorobiaceae (191412)	Formate hydrogenlyase transcriptional activator
L2_131_14	1199	16451	17650	L2_131	63513	-	2.6.1.1	Chlorobium ferrooxidans (84205)	Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)
L2_131_15	428	17815	18243	L2_131	63513	-		Anaerophaga thermohalophila (177400)	Amino acid-binding ACT
L2_131_16	1310	18259	19569	L2_131	63513	-	6.2.1.30	Bacteria (2)	Phenylacetate-coenzyme A ligase OS Escherichia coli (strain K12) GN paaK PE 1 SV # UNIPROT P76085 PHENYLACETATE--COA-LIGASE-RXN MetaCyc:G6719-MONOMER 6.2.1.30
L2_131_17	581	19566	20147	L2_131	63513	-	1.2.7.8	Chlorobium ferrooxidans (84205)	Indolepyruvate oxidoreductase subunit IorB (EC 1.2.7.8)
