ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
gridtest_51_7	620	4943	5563	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_8	848	5607	6455	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_9	1733	6461	8194	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_10	710	8191	8901	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_11	1997	8925	10922	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_12	254	10909	11163	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_13	629	11800	12429	gridtest_51	45167	+		root	hypothetical protein
gridtest_51_14	635	12426	13061	gridtest_51	45167	+		root	hypothetical protein
gridtest_51_15	1442	13058	14500	gridtest_51	45167	+		root	hypothetical protein
gridtest_51_16	401	14662	15063	gridtest_51	45167	-		root	COG1487 # R General function prediction only Function: Predicted nucleic acid-binding protein, contains PIN domain Organism: Salmonella typhimurium LT2 (Sty)
gridtest_51_17	233	15063	15296	gridtest_51	45167	-		root	COG4456 # S Function unknown Function: Virulence-associated protein related proteins Organism: Salmonella typhimurium LT2 (Sty)
gridtest_51_18	293	15306	15599	gridtest_51	45167	+		root	hypothetical protein
gridtest_51_19	1217	15596	16813	gridtest_51	45167	+		root	COG1902 # C Energy production conversion Function: NADH:flavin oxidoreductases, Old Yellow Enzyme family Organism: Clostridium acetobutylicum (Cac)
gridtest_51_20	401	16816	17217	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_21	227	17230	17457	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_22	299	18371	18670	gridtest_51	45167	+		root	hypothetical protein
gridtest_51_23	266	18619	18885	gridtest_51	45167	+		root	hypothetical protein
gridtest_51_24	677	18840	19517	gridtest_51	45167	+		root	COG0655 # R General function prediction only Function: Multimeric flavodoxin WrbA Organism: Methanosarcina acetivorans str.C2A (Mac)
gridtest_51_25	671	19552	20223	gridtest_51	45167	+		root	hypothetical protein
gridtest_51_26	158	20408	20566	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_27	1454	20605	22059	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_28	203	22144	22347	gridtest_51	45167	-		root	COG0607 # P Inorganic ion transport metabolism Function: Rhodanese-related sulfurtransferase Organism: Vibrio cholerae (Vch)
gridtest_51_29	1151	22452	23603	gridtest_51	45167	-		root	COG0446 # R General function prediction only Function: Uncharacterized NAD(FAD)-dependent dehydrogenases Organism: Aquifex aeolicus (Aae)
gridtest_51_30	401	23631	24032	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_31	308	24273	24581	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_32	3230	24578	27808	gridtest_51	45167	-		root	COG0841 # V Defense mechanisms Function: Cation/multidrug efflux pump Organism: Vibrio cholerae (Vch)
gridtest_51_33	422	27805	28227	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_34	1325	28240	29565	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_35	251	29571	29822	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_36	377	30054	30431	gridtest_51	45167	+		root	hypothetical protein
gridtest_51_37	1382	30575	31957	gridtest_51	45167	+		root	hypothetical protein
gridtest_51_38	920	32097	33017	gridtest_51	45167	+		root	hypothetical protein
gridtest_51_39	650	33087	33737	gridtest_51	45167	+		root	hypothetical protein
gridtest_51_40	653	33787	34440	gridtest_51	45167	+		root	hypothetical protein
gridtest_51_41	1073	34606	35679	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_42	647	35986	36633	gridtest_51	45167	+		root	hypothetical protein
gridtest_51_43	395	36658	37053	gridtest_51	45167	+		root	hypothetical protein
gridtest_51_44	2660	37067	39727	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_45	3656	39824	43480	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_46	110	43477	43587	gridtest_51	45167	-		root	hypothetical protein
gridtest_51_47	1280	43820	45100	gridtest_51	45167	-		root	hypothetical protein
gridtest_50_0	1712	146	1858	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_1	257	1879	2136	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_2	434	2294	2728	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_3	308	2746	3054	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_4	386	3241	3627	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_5	443	3786	4229	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_6	1103	4250	5353	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_7	770	5453	6223	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_8	1136	6332	7468	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_9	143	7948	8091	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_10	647	8217	8864	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_11	563	9636	10199	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_12	476	10209	10685	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_13	506	10765	11271	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_14	491	11540	12031	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_15	1808	12094	13902	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_16	692	13889	14581	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_17	968	14840	15808	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_18	3362	15840	19202	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_19	593	19372	19965	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_20	680	20103	20783	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_21	1220	20900	22120	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_22	1523	22117	23640	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_23	623	23864	24487	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_24	296	24474	24770	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_25	92	24981	25073	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_26	398	25167	25565	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_27	1916	25649	27565	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_28	434	27706	28140	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_29	770	28230	29000	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_30	512	29098	29610	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_31	470	29702	30172	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_32	1313	30214	31527	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_33	866	31737	32603	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_34	422	32613	33035	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_35	677	33032	33709	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_36	1577	33736	35313	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_37	1706	35807	37513	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_38	1721	37521	39242	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_39	476	39251	39727	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_40	992	39769	40761	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_41	1058	40779	41837	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_42	1568	41863	43431	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_43	1295	43438	44733	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_44	566	44780	45346	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_45	1592	45350	46942	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_46	671	47133	47804	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_47	257	47817	48074	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_48	2132	48284	50416	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_49	731	51103	51834	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_50	458	51904	52362	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_51	1289	52381	53670	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_52	1076	53706	54782	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_53	1424	54779	56203	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_54	1343	56420	57763	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_55	914	57760	58674	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_56	470	58708	59178	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_57	1391	59348	60739	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_58	1796	60888	62684	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_59	1289	63172	64461	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_60	464	64530	64994	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_61	1037	64975	66012	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_62	701	66009	66710	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_63	1436	66797	68233	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_64	227	68506	68733	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_65	278	68733	69011	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_66	188	69124	69312	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_67	131	69388	69519	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_68	233	69629	69862	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_69	1223	70002	71225	gridtest_50	78316	-		root	hypothetical protein
gridtest_50_70	1490	71617	73107	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_71	635	73107	73742	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_72	3371	73732	77103	gridtest_50	78316	+		root	hypothetical protein
gridtest_50_73	1214	77100	78314	gridtest_50	78316	+		root	hypothetical protein
gridtest_59_0	1022	12	1034	gridtest_59	1995	-		root	hypothetical protein
gridtest_59_1	725	1045	1770	gridtest_59	1995	-		root	hypothetical protein
gridtest_58_0	2627	108	2735	gridtest_58	24062	-		root	hypothetical protein
gridtest_58_1	1496	2749	4245	gridtest_58	24062	-		root	hypothetical protein
gridtest_58_2	281	4577	4858	gridtest_58	24062	+		root	hypothetical protein
gridtest_58_3	329	4855	5184	gridtest_58	24062	+		root	hypothetical protein
gridtest_58_4	1160	5266	6426	gridtest_58	24062	+		root	hypothetical protein
gridtest_58_5	1751	6528	8279	gridtest_58	24062	-		root	hypothetical protein
gridtest_58_6	401	8360	8761	gridtest_58	24062	+		root	hypothetical protein
gridtest_58_7	1100	8844	9944	gridtest_58	24062	-		root	hypothetical protein
gridtest_58_8	1616	10187	11803	gridtest_58	24062	+		root	hypothetical protein
gridtest_58_9	1151	11886	13037	gridtest_58	24062	-		root	hypothetical protein
gridtest_58_10	821	13074	13895	gridtest_58	24062	-		root	hypothetical protein
gridtest_58_11	863	14026	14889	gridtest_58	24062	+		root	hypothetical protein
gridtest_58_12	857	14940	15797	gridtest_58	24062	-		root	hypothetical protein
gridtest_58_13	1301	15812	17113	gridtest_58	24062	-		root	hypothetical protein
gridtest_58_14	803	17301	18104	gridtest_58	24062	+		root	hypothetical protein
gridtest_58_15	590	18295	18885	gridtest_58	24062	+		root	hypothetical protein
gridtest_58_16	1445	18987	20432	gridtest_58	24062	-		root	hypothetical protein
gridtest_58_17	272	20703	20975	gridtest_58	24062	+		root	hypothetical protein
gridtest_58_18	281	20956	21237	gridtest_58	24062	+		root	hypothetical protein
gridtest_58_19	899	21412	22311	gridtest_58	24062	+		root	hypothetical protein
gridtest_58_20	737	22434	23171	gridtest_58	24062	+		root	hypothetical protein
gridtest_58_21	332	23438	23770	gridtest_58	24062	+		root	hypothetical protein
gridtest_44_0	533	100	633	gridtest_44	1821	+		root	hypothetical protein
gridtest_44_1	401	731	1132	gridtest_44	1821	-		root	hypothetical protein
gridtest_44_2	647	1173	1820	gridtest_44	1821	-		root	hypothetical protein
gridtest_45_0	197	68	265	gridtest_45	582	-		root	hypothetical protein
gridtest_45_tRNA	90	279	190	gridtest_45	582	-		root	tRNA-Ser
gridtest_46_0	608	307	915	gridtest_46	13314	+		root	hypothetical protein
gridtest_46_1	800	1052	1852	gridtest_46	13314	-		root	hypothetical protein
gridtest_46_2	572	2068	2640	gridtest_46	13314	-		root	hypothetical protein
gridtest_46_3	1439	2662	4101	gridtest_46	13314	-		root	hypothetical protein
gridtest_46_4	3212	4098	7310	gridtest_46	13314	-		root	hypothetical protein
gridtest_46_5	1172	7366	8538	gridtest_46	13314	-		root	hypothetical protein
gridtest_46_6	476	8736	9212	gridtest_46	13314	-		root	hypothetical protein
gridtest_46_7	1067	9346	10413	gridtest_46	13314	+		root	hypothetical protein
gridtest_46_8	1079	10549	11628	gridtest_46	13314	-		root	hypothetical protein
gridtest_46_9	881	11769	12650	gridtest_46	13314	-		root	hypothetical protein
gridtest_47_0	656	543	1199	gridtest_47	2324	-		root	hypothetical protein
gridtest_47_1	329	1199	1528	gridtest_47	2324	-		root	hypothetical protein
gridtest_47_2	650	1558	2208	gridtest_47	2324	-		root	hypothetical protein
gridtest_40_0	236	3	239	gridtest_40	241	-		root	hypothetical protein
gridtest_41_0	263	1	264	gridtest_41	407	-		root	hypothetical protein
gridtest_42_0	1256	294	1550	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_1	1220	1560	2780	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_2	500	2963	3463	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_3	185	3808	3993	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_4	593	4024	4617	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_5	632	4696	5328	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_6	683	5454	6137	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_7	665	6280	6945	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_8	890	6942	7832	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_9	1211	7829	9040	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_10	923	9266	10189	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_11	1265	10514	11779	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_12	278	11724	12002	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_13	494	12148	12642	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_14	2663	12647	15310	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_15	260	15698	15958	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_16	1880	16161	18041	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_17	1034	18044	19078	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_18	1004	19309	20313	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_19	275	20550	20825	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_20	566	21039	21605	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_21	470	21659	22129	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_22	1292	22199	23491	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_23	4487	23573	28060	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_24	3914	28131	32045	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_25	374	32247	32621	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_26	518	32689	33207	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_27	689	33226	33915	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_28	425	33987	34412	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_29	575	34453	35028	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_30	191	35051	35242	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_31	248	35263	35511	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_32	815	35713	36528	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_33	2039	36544	38583	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_34	242	38611	38853	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_35	1313	39022	40335	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_36	2072	40583	42655	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_37	788	42763	43551	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_38	791	43645	44436	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_39	2195	44524	46719	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_40	158	46869	47027	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_41	800	47113	47913	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_42	1241	47933	49174	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_43	305	49373	49678	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_44	290	49688	49978	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_45	242	50019	50261	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_46	395	50305	50700	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_47	227	50913	51140	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_48	659	51250	51909	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_49	176	52528	52704	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_50	896	52792	53688	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_51	1880	54029	55909	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_52	1256	56118	57374	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_53	2462	57388	59850	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_54	875	60025	60900	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_55	1580	60948	62528	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_56	1037	62674	63711	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_57	1316	63739	65055	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_58	710	65073	65783	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_59	467	65797	66264	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_60	635	66298	66933	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_61	1052	67083	68135	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_62	848	68314	69162	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_63	1034	69179	70213	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_64	1703	70225	71928	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_65	446	72065	72511	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_66	641	72716	73357	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_67	623	73565	74188	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_68	338	74433	74771	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_69	125	75186	75311	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_70	629	75342	75971	gridtest_42	81415	-		root	hypothetical protein
gridtest_42_71	224	76410	76634	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_72	1004	76746	77750	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_73	941	77747	78688	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_74	1163	78702	79865	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_75	1409	79944	81353	gridtest_42	81415	+		root	hypothetical protein
gridtest_42_tRNA	73	35360	35288	gridtest_42	81415	-		root	tRNA-Trp
gridtest_43_0	890	1	891	gridtest_43	4102	+		root	hypothetical protein
gridtest_43_1	509	1121	1630	gridtest_43	4102	+		root	hypothetical protein
gridtest_43_2	1814	1596	3410	gridtest_43	4102	-		root	hypothetical protein
gridtest_43_3	593	3455	4048	gridtest_43	4102	-		root	hypothetical protein
gridtest_48_0	368	1	369	gridtest_48	436	-		root	hypothetical protein
gridtest_49_0	380	3	383	gridtest_49	385	-		root	hypothetical protein
gridtest_119_0	209	215	424	gridtest_119	10793	-		root	hypothetical protein
gridtest_119_1	593	661	1254	gridtest_119	10793	+		root	hypothetical protein
gridtest_119_2	629	1316	1945	gridtest_119	10793	+		root	hypothetical protein
gridtest_119_3	1112	2023	3135	gridtest_119	10793	+		root	hypothetical protein
gridtest_119_4	254	3244	3498	gridtest_119	10793	+		root	hypothetical protein
gridtest_119_5	1394	3615	5009	gridtest_119	10793	+		root	hypothetical protein
gridtest_119_6	302	5040	5342	gridtest_119	10793	+		root	hypothetical protein
gridtest_119_7	182	5440	5622	gridtest_119	10793	-		root	hypothetical protein
gridtest_119_8	188	5793	5981	gridtest_119	10793	-		root	hypothetical protein
gridtest_119_9	959	6125	7084	gridtest_119	10793	-		root	hypothetical protein
gridtest_119_10	995	7104	8099	gridtest_119	10793	-		root	hypothetical protein
gridtest_119_11	422	8212	8634	gridtest_119	10793	-		root	hypothetical protein
gridtest_119_12	1067	8829	9896	gridtest_119	10793	+		root	hypothetical protein
gridtest_119_13	536	9898	10434	gridtest_119	10793	+		root	hypothetical protein
gridtest_119_14	287	10504	10791	gridtest_119	10793	+		root	hypothetical protein
gridtest_118_0	455	2	457	gridtest_118	459	+		root	hypothetical protein
gridtest_117_0	101	36	137	gridtest_117	3515	+		root	hypothetical protein
gridtest_117_1	245	134	379	gridtest_117	3515	+		root	hypothetical protein
gridtest_117_2	755	396	1151	gridtest_117	3515	+		root	hypothetical protein
gridtest_117_3	821	1219	2040	gridtest_117	3515	+		root	hypothetical protein
gridtest_117_4	1421	2080	3501	gridtest_117	3515	+		root	hypothetical protein
gridtest_168_0	260	232	492	gridtest_168	3814	-		root	hypothetical protein
gridtest_168_1	281	533	814	gridtest_168	3814	-		root	hypothetical protein
gridtest_168_2	299	940	1239	gridtest_168	3814	-		root	hypothetical protein
gridtest_168_3	131	1223	1354	gridtest_168	3814	-		root	hypothetical protein
gridtest_168_4	137	1355	1492	gridtest_168	3814	-		root	hypothetical protein
gridtest_168_5	542	1599	2141	gridtest_168	3814	-		root	hypothetical protein
gridtest_168_6	1541	2144	3685	gridtest_168	3814	-		root	hypothetical protein
gridtest_169_0	1094	13	1107	gridtest_169	1107	+		root	hypothetical protein
gridtest_166_0	512	41	553	gridtest_166	1979	+		root	hypothetical protein
gridtest_166_1	251	794	1045	gridtest_166	1979	+		root	hypothetical protein
gridtest_166_2	338	1042	1380	gridtest_166	1979	+		root	hypothetical protein
gridtest_166_3	473	1416	1889	gridtest_166	1979	-		root	hypothetical protein
gridtest_167_0	260	198	458	gridtest_167	2794	+		root	hypothetical protein
gridtest_167_1	278	458	736	gridtest_167	2794	+		root	hypothetical protein
gridtest_167_2	275	748	1023	gridtest_167	2794	+		root	hypothetical protein
gridtest_167_3	575	1293	1868	gridtest_167	2794	-		root	hypothetical protein
gridtest_167_4	419	1865	2284	gridtest_167	2794	-		root	hypothetical protein
gridtest_167_5	320	2230	2550	gridtest_167	2794	-		root	hypothetical protein
gridtest_167_6	242	2552	2794	gridtest_167	2794	-		root	hypothetical protein
gridtest_164_0	1163	253	1416	gridtest_164	33153	+		root	hypothetical protein
gridtest_164_1	1379	1510	2889	gridtest_164	33153	+		root	hypothetical protein
gridtest_164_2	932	2987	3919	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_3	269	4245	4514	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_4	2141	4722	6863	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_5	341	6890	7231	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_6	203	7249	7452	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_7	470	7485	7955	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_8	308	8179	8487	gridtest_164	33153	+		root	hypothetical protein
gridtest_164_9	566	8505	9071	gridtest_164	33153	+		root	hypothetical protein
gridtest_164_10	452	9100	9552	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_11	1616	9763	11379	gridtest_164	33153	+		root	hypothetical protein
gridtest_164_12	866	11382	12248	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_13	1013	12245	13258	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_14	830	13272	14102	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_15	449	14119	14568	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_16	1970	14623	16593	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_17	1493	16934	18427	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_18	1211	18859	20070	gridtest_164	33153	+		root	hypothetical protein
gridtest_164_19	1586	20134	21720	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_20	2282	21773	24055	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_21	3092	24082	27174	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_22	893	27820	28713	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_23	842	28928	29770	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_24	701	30387	31088	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_25	146	31266	31412	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_26	578	31430	32008	gridtest_164	33153	-		root	hypothetical protein
gridtest_164_27	878	32030	32908	gridtest_164	33153	-		root	hypothetical protein
gridtest_165_0	3089	2	3091	gridtest_165	5755	-		root	hypothetical protein
gridtest_165_1	746	3148	3894	gridtest_165	5755	-		root	hypothetical protein
gridtest_165_2	1610	4081	5691	gridtest_165	5755	-		root	hypothetical protein
gridtest_162_0	122	2	124	gridtest_162	16595	-		root	hypothetical protein
gridtest_162_1	2126	211	2337	gridtest_162	16595	+		root	hypothetical protein
gridtest_162_2	719	2560	3279	gridtest_162	16595	+		root	hypothetical protein
gridtest_162_3	1205	3832	5037	gridtest_162	16595	+		root	hypothetical protein
gridtest_162_4	611	5021	5632	gridtest_162	16595	+		root	hypothetical protein
gridtest_162_5	440	5773	6213	gridtest_162	16595	+		root	hypothetical protein
gridtest_162_6	1322	6287	7609	gridtest_162	16595	+		root	hypothetical protein
gridtest_162_7	998	7818	8816	gridtest_162	16595	+		root	hypothetical protein
gridtest_162_8	713	8910	9623	gridtest_162	16595	+		root	hypothetical protein
gridtest_162_9	755	9639	10394	gridtest_162	16595	+		root	hypothetical protein
gridtest_162_10	884	10415	11299	gridtest_162	16595	+		root	hypothetical protein
gridtest_162_11	1136	11361	12497	gridtest_162	16595	+		root	hypothetical protein
gridtest_162_12	950	12610	13560	gridtest_162	16595	+		root	hypothetical protein
gridtest_162_13	209	13792	14001	gridtest_162	16595	+		root	hypothetical protein
gridtest_162_14	836	14414	15250	gridtest_162	16595	-		root	hypothetical protein
gridtest_162_15	1340	15253	16593	gridtest_162	16595	-		root	hypothetical protein
gridtest_163_0	1823	171	1994	gridtest_163	61293	+		root	hypothetical protein
gridtest_163_1	983	2382	3365	gridtest_163	61293	+		root	hypothetical protein
gridtest_163_2	167	3372	3539	gridtest_163	61293	+		root	hypothetical protein
gridtest_163_3	1277	3582	4859	gridtest_163	61293	+		root	hypothetical protein
gridtest_163_4	1859	4844	6703	gridtest_163	61293	+		root	hypothetical protein
gridtest_163_5	275	6912	7187	gridtest_163	61293	-		root	hypothetical protein
gridtest_163_6	245	7180	7425	gridtest_163	61293	-		root	hypothetical protein
gridtest_163_7	284	7680	7964	gridtest_163	61293	-		root	hypothetical protein
gridtest_163_8	179	7933	8112	gridtest_163	61293	-		root	hypothetical protein
gridtest_163_9	551	8289	8840	gridtest_163	61293	-		root	hypothetical protein
gridtest_163_10	401	8981	9382	gridtest_163	61293	-		root	hypothetical protein
gridtest_163_11	1877	10389	12266	gridtest_163	61293	+		root	hypothetical protein
gridtest_163_12	1097	12429	13526	gridtest_163	61293	+		root	hypothetical protein
gridtest_163_13	1175	13624	14799	gridtest_163	61293	+		root	hypothetical protein
gridtest_163_14	1865	15263	17128	gridtest_163	61293	+		root	hypothetical protein
gridtest_163_15	1031	17113	18144	gridtest_163	61293	+		root	hypothetical protein
gridtest_163_16	488	18247	18735	gridtest_163	61293	+		root	hypothetical protein
gridtest_163_17	830	18739	19569	gridtest_163	61293	+		root	hypothetical protein
