ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
L1_157_14	1016	16392	17408	L1_157	25157	+		Bacteroidales (171549)	putative periplasmic protein kinase ArgK related GTPases G3E family
L1_157_15	998	17433	18431	L1_157	25157	-		Chlorobium/Pelodictyon group (274493)	serine/threonine kinase
L1_157_16	452	18532	18984	L1_157	25157	-		Chlorobium ferrooxidans (84205)	Universal stress protein family
L1_157_17	770	18997	19767	L1_157	25157	-		Bacteria (2)	Putative stomatin/prohibitin-family membrane protease subunit
L1_157_18	2069	19959	22028	L1_157	25157	-	3.4.21.102	Chlorobium ferrooxidans (84205)	carboxyl-terminal protease( EC:3.4.21.102 )
L1_157_19	1124	22040	23164	L1_157	25157	+	4.1.2.13	Bacteria (2)	Fructose-bisphosphate aldolase OS Treponema pallidum GN fba PE 3 SV 1 # UNIPROT O83668 F16ALDOLASE-RXN 4.1.2.13
L1_157_20	1217	23429	24646	L1_157	25157	-	3.5.1.47	Cytophagales (768507)	N-acetyl-L,L-diaminopimelate deacetylase (EC 3.5.1.47)
L1_157_21	344	24762	25106	L1_157	25157	-	3.1.3.1	Chlorobium ferrooxidans (84205)	Alkaline phosphatase (EC 3.1.3.1)
L1_157_tRNA	73	3221	3149	L1_157	25157	-		root (1)	tRNA-Pro
L1_150_0	986	1	987	L1_150	8132	-		Bacteria (2)	transposase IS4 family protein, partial
L1_150_1	1097	1692	2789	L1_150	8132	-		Chlorobium (1091)	hypothetical protein
L1_150_2	752	2786	3538	L1_150	8132	-		Chlorobium (1091)	hypothetical protein
L1_150_3	3758	4373	8131	L1_150	8132	+		Chlorobium phaeobacteroides (1096)	Ribonuclease BN (EC 3.1.-.-)
L1_151_0	254	2	256	L1_151	257	-		Proteobacteria (1224)	elements external origin transposon-related functions
L1_152_0	1205	3	1208	L1_152	1533	+		Bacteria (2)	Retron-type reverse transcriptase [Haemophilus
L1_153_0	1088	16	1104	L1_153	1846	-		Bacteria (2)	COG3335: Transposase inactivated derivatives
L1_153_1	191	1193	1384	L1_153	1846	+		Chlorobium ferrooxidans (84205)	FIG00497069:
L1_153_2	365	1440	1805	L1_153	1846	+		Chlorobium ferrooxidans (84205)	FIG00496393:
L1_158_0	1679	3	1682	L1_158	2227	+		Desulfotignum phosphitoxidans (190898)	Mobile element protein
L1_158_1	680	1545	2225	L1_158	2227	-		Chlorobium ferrooxidans (84205)	FIG00497910:
L1_159_0	1679	3	1682	L1_159	5217	+		Desulfotignum phosphitoxidans (190898)	Mobile element protein
L1_159_1	488	1842	2330	L1_159	5217	-		Bacteria (2)	Protein unknown function, DUF488
L1_159_2	677	2278	2955	L1_159	5217	-		root (1)	hypothetical protein
L1_159_3	704	2958	3662	L1_159	5217	-		Alteromonadales (135622)	hypothetical protein
L1_159_4	821	3980	4801	L1_159	5217	+		Proteobacteria (1224)	phosphatidylinositol kinase
L1_159_5	239	4976	5215	L1_159	5217	-		Chlorobium ferrooxidans (84205)	Metallophosphoesterase
L1_138_0	185	113	298	L1_138	76289	+		root (1)	hypothetical protein
L1_138_1	737	282	1019	L1_138	76289	+		Chlorobium ferrooxidans (84205)	FIG00497734:
L1_138_2	896	1052	1948	L1_138	76289	+		Desulfotignum phosphitoxidans (190898)	FIG00498110:
L1_138_3	329	2288	2617	L1_138	76289	+	1.8.1.9	Bacteria (2)	Bifunctional thioredoxin reductase/thioredoxin OS Mycobacterium leprae GN trxB/A PE 3 SV 1 # UNIPROT P46843 THIOREDOXIN-REDUCT-NADPH-RXN MLEP272631:ML2703-MONOMER 1.8.1.9
L1_138_4	944	2667	3611	L1_138	76289	+	1.8.1.9	Bacteria (2)	Bifunctional thioredoxin reductase/thioredoxin OS Mycobacterium leprae GN trxB/A PE 3 SV 1 # UNIPROT P46843 THIOREDOXIN-REDUCT-NADPH-RXN MLEP272631:ML2703-MONOMER 1.8.1.9
L1_138_5	419	3895	4314	L1_138	76289	+		Chlorobium/Pelodictyon group (274493)	heat shock protein, Hsp20 family
L1_138_6	1640	4385	6025	L1_138	76289	-		Cyanobacteria (1117)	Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase OS Rhodobacter capsulatus (strain ATCC BAA-309 / NBRC 16581 SB1003) GN bchE PE 3 SV 1 # UNIPROT P26168 RXN-8799 MetaCyc:MONOMER-13265 NIL
L1_138_7	698	6173	6871	L1_138	76289	-	2.1.1.11	Chlorobium (1091)	Mg-protoporphyrin O-methyltransferase (EC 2.1.1.11)
L1_138_8	3830	6926	10756	L1_138	76289	-	6.6.1.1	Chlorobium ferrooxidans (84205)	Protoporphyrin IX Mg-chelatase subunit H (EC 6.6.1.1)
L1_138_9	413	10887	11300	L1_138	76289	-		root (1)	FIG00496892:
L1_138_10	3803	11688	15491	L1_138	76289	-	6.6.1.1	Chlorobium ferrooxidans (84205)	Magnesium-chelatase subunit H OS Chlorobaculum parvum (strain NCIB 8327) GN bchH PE 3 SV 2 # UNIPROT O50314 RXN1F-20 6.6.1.1
L1_138_11	2534	15640	18174	L1_138	76289	-		Chlorobiaceae (191412)	ferric siderophore receptor, putative, TonB receptor family
L1_138_12	1202	18459	19661	L1_138	76289	-	2.3.1.47	Bacteria (2)	8-amino-7-oxononanoate synthase (EC 2.3.1.47)
L1_138_13	992	19901	20893	L1_138	76289	+	5.1.3.2	Chlorobium ferrooxidans (84205)	UDP-glucose 4-epimerase (EC 5.1.3.2)
L1_138_14	1040	21019	22059	L1_138	76289	-	2.7.7.7	Pelodictyon phaeoclathratiforme (34090)	DNA polymerase III delta subunit (EC 2.7.7.7)
L1_138_15	509	22189	22698	L1_138	76289	-		Chlorobium ferrooxidans (84205)	Single-stranded DNA-binding protein
L1_138_16	806	22773	23579	L1_138	76289	-	1.3.3.1	Chlorobium ferrooxidans (84205)	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)
L1_138_17	1232	23991	25223	L1_138	76289	+	3.6.3.16	Chlorobium ferrooxidans (84205)	Arsenical pump-driving ATPase (EC 3.6.3.16)
L1_138_18	419	25347	25766	L1_138	76289	+		Chlorobium/Pelodictyon group (274493)	Chlorosome protein C
L1_138_19	242	25910	26152	L1_138	76289	+		Chlorobiaceae (191412)	Chlorosome protein A Bacteriochlorophyll c binding
L1_138_20	1550	26429	27979	L1_138	76289	+		Pelodictyon phaeoclathratiforme (34090)	FIG00496724:
L1_138_21	1154	28048	29202	L1_138	76289	+	3.6.3.16	Chlorobium/Pelodictyon group (274493)	Arsenical pump-driving ATPase (EC 3.6.3.16)
L1_138_22	506	29279	29785	L1_138	76289	-	2.7.6.3	Chlorobium ferrooxidans (84205)	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)
L1_138_23	377	29790	30167	L1_138	76289	-	4.1.2.25	Chlorobium/Pelodictyon group (274493)	Dihydroneopterin aldolase (EC 4.1.2.25)
L1_138_24	875	30422	31297	L1_138	76289	+	2.4.2.19	Bacteria (2)	Quinolinate phosphoribosyltransferase (EC 2.4.2.19)
L1_138_25	362	31310	31672	L1_138	76289	+	2.7.8.7	Chlorobium/Pelodictyon group (274493)	Holo- synthase OS Chlorobium limicola (strain DSM 245 / NBRC 103803) GN acpS PE 3 SV 1 # UNIPROT B3EGP9 HOLO-ACP-SYNTH-RXN 2.7.8.7
L1_138_26	1283	31781	33064	L1_138	76289	-	5.2.1.8	Chlorobium/Pelodictyon group (274493)	Cell division trigger factor (EC 5.2.1.8)
L1_138_27	1265	33161	34426	L1_138	76289	-	3.4.24.64	Chlorobium ferrooxidans (84205)	peptidase, M16 family( EC:3.4.24.64 )
L1_138_28	989	34664	35653	L1_138	76289	+	1.1.1.219	Chlorobium ferrooxidans (84205)	Dihydroflavonol-4-reductase (EC 1.1.1.219)
L1_138_29	1055	35691	36746	L1_138	76289	+		Bacteroidetes (976)	RecA protein
L1_138_30	1043	36743	37786	L1_138	76289	+		Chlorobium ferrooxidans (84205)	tRNA dihydrouridine synthase B (EC 1.-.-.-)
L1_138_31	1022	37808	38830	L1_138	76289	+	1.2.1.11	Bacteria (2)	Aspartate-semialdehyde dehydrogenase OS Streptococcus mutans GN asd PE 3 SV 2 # UNIPROT P10539 ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 1.2.1.11
L1_138_32	869	38981	39850	L1_138	76289	-		Chlorobium ferrooxidans (84205)	FIG00496227:
L1_138_33	515	39850	40365	L1_138	76289	-		Chlorobium ferrooxidans (84205)	ComEA-related protein
L1_138_34	1151	40396	41547	L1_138	76289	-	5.1.1.1	Chlorobium ferrooxidans (84205)	Alanine racemase OS Chlorobium tepidum GN alr PE 3 SV 1 # UNIPROT Q8KB67 ALARACECAT-RXN 5.1.1.1
L1_138_35	1376	41789	43165	L1_138	76289	+	2.5.1.47	Chlorobium ferrooxidans (84205)	Cysteine synthase B (EC 2.5.1.47)
L1_138_36	560	43380	43940	L1_138	76289	+		Chlorobiaceae (191412)	FIG00497292:
L1_138_37	1301	44243	45544	L1_138	76289	+	2.5.1.19	Chlorobium ferrooxidans (84205)	3-phosphoshikimate 1-carboxyvinyltransferase OS Chlorobium chlorochromatii (strain CaD3) GN aroA PE 3 SV 1 # UNIPROT Q3AQ41 2.5.1.19-RXN 2.5.1.19
L1_138_38	794	45659	46453	L1_138	76289	-		Chlorobium ferrooxidans (84205)	alpha/beta hydrolase fold
L1_138_39	323	46457	46780	L1_138	76289	-		Chlorobium/Pelodictyon group (274493)	FIG00496035:
L1_138_40	191	47063	47254	L1_138	76289	+		root (1)	hypothetical protein
L1_138_41	1445	47323	48768	L1_138	76289	-	3.1.5.1	Chlorobium ferrooxidans (84205)	Deoxyguanosinetriphosphate triphosphohydrolase (EC 3.1.5.1)
L1_138_42	272	48960	49232	L1_138	76289	-		Acidovorax (12916)	RNA-binding region RNP-1
L1_138_43	1502	49420	50922	L1_138	76289	-		Bacteria (2)	Hypothetical similarity to BchE, but NOT Mg-protoporphyrin monomethyl ester cyclase (anaerobic)
L1_138_44	734	51240	51974	L1_138	76289	-		Bacteroidetes (976)	Lipopolysaccharide ABC transporter, ATP-binding protein LptB
L1_138_45	251	52126	52377	L1_138	76289	-		Chlorobium ferrooxidans (84205)	Chlorosome protein E
L1_138_46	383	52515	52898	L1_138	76289	-		Chlorobium ferrooxidans (84205)	Trypsin-like serine protease
L1_138_47	1145	53149	54294	L1_138	76289	-		Chlorobium ferrooxidans (84205)	Trypsin-like serine protease
L1_138_48	527	54646	55173	L1_138	76289	+		Bacteria (2)	carbonic anhydrase, family 3
L1_138_49	1196	55385	56581	L1_138	76289	+	1.3.3.4	Chlorobium ferrooxidans (84205)	Protoporphyrinogen IX oxidase, aerobic, HemY (EC 1.3.3.4)
L1_138_50	1076	56636	57712	L1_138	76289	+		Chlorobaculum tepidum (1097)	MscS Mechanosensitive ion channel
L1_138_51	428	57943	58371	L1_138	76289	+	5.2.1.8	Proteobacteria (1224)	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD (EC 5.2.1.8)
L1_138_52	755	58585	59340	L1_138	76289	+		Chlorobium/Pelodictyon group (274493)	DNA topoisomerase type IA zn finger domain protein
L1_138_53	1274	59345	60619	L1_138	76289	-		Chlorobaculum tepidum (1097)	hydrogenase/sulfur reductase, alpha subunit
L1_138_54	755	60616	61371	L1_138	76289	-	1.12.1.2	Chlorobium ferrooxidans (84205)	hydrogenase/sulfur reductase, delta subunit( EC:1.12.1.2 )
L1_138_55	917	61383	62300	L1_138	76289	-		Chlorobium ferrooxidans (84205)	Heterodisulfide reductase, cytochrome reductase subunit
L1_138_56	1079	62261	63340	L1_138	76289	-		Chlorobium ferrooxidans (84205)	Sulfhydrogenase II subunit b
L1_138_57	293	63471	63764	L1_138	76289	-		Rhodocyclaceae (75787)	putative plasmid stabilization system protein, RelE/ParE family
L1_138_58	224	63761	63985	L1_138	76289	-		Chlorobium ferrooxidans (84205)	hypothetical protein
L1_138_59	1256	64118	65374	L1_138	76289	-		Chlorobium/Pelodictyon group (274493)	Peptidase U32
L1_138_60	1964	65553	67517	L1_138	76289	-	1.2.1.2	Chlorobium ferrooxidans (84205)	Formate dehydrogenase-O, major subunit (EC 1.2.1.2)
L1_138_61	953	67528	68481	L1_138	76289	-	1.17.1.2	Chlorobium ferrooxidans (84205)	4-hydroxy-3-methylbut-2-enyl diphosphate reductase OS Chlorobaculum parvum (strain NCIB 8327) GN ispH PE 3 SV 1 # UNIPROT B3QQE0 RXN0-884 1.17.1.2
L1_138_62	818	68722	69540	L1_138	76289	-	5.1.1.3	Proteobacteria (1224)	Glutamate racemase OS Geobacter metallireducens (strain GS-15 / ATCC 53774 DSM 7210) GN murI PE 3 SV 1 # UNIPROT Q39Y84 GLUTRACE-RXN 5.1.1.3
L1_138_63	1091	69628	70719	L1_138	76289	-		Bacilli (91061)	GTP-binding nucleic acid-binding protein YchF
L1_138_64	701	70843	71544	L1_138	76289	+	2.7.4.14	Bacteria (2)	Cytidylate kinase (EC 2.7.4.14)
L1_138_65	1790	71629	73419	L1_138	76289	+		Bacteroidetes (976)	SSU ribosomal protein S1p
L1_138_66	251	73570	73821	L1_138	76289	+		root (1)	hypothetical protein
L1_138_67	917	73861	74778	L1_138	76289	-		Chlorobium ferrooxidans (84205)	GTP-binding protein Era
L1_138_68	1223	74870	76093	L1_138	76289	+		Chlorobium ferrooxidans (84205)	Rod shape-determining protein RodA
L1_139_0	1049	59	1108	L1_139	6678	-	2.8.4.2	Bacillus cereus group (86661)	Arsenite efflux pump ACR3 or related permease OS Corynebacterium glutamicum GN arsC2 PE 4 SV 1 # UNIPROT Q6M576 RXN-11187 MetaCyc:MONOMER-15361 2.8.4.2
L1_139_1	428	1111	1539	L1_139	6678	-	1.20.4.1	Bacteroidales (171549)	Arsenate reductase (EC 1.20.4.1)
L1_139_2	1061	1942	3003	L1_139	6678	-		Proteobacteria (1224)	Transporter
L1_139_3	299	3039	3338	L1_139	6678	-		Chlorobium ferrooxidans (84205)	Redox-active disulfide protein 2
L1_139_4	335	3534	3869	L1_139	6678	-		Flavobacteriaceae (49546)	Transcriptional regulator, ArsR family
L1_139_5	155	4135	4290	L1_139	6678	+		root (1)	hypothetical protein
L1_139_6	197	4293	4490	L1_139	6678	+		Chlorobium/Pelodictyon group (274493)	CRISPR-associated protein Cas2
L1_139_7	1217	4597	5814	L1_139	6678	+	2.7.7.49	Chlorobium (1091)	Retron-type RNA-directed DNA polymerase (EC 2.7.7.49) / CRISPR-associated protein Cas1
L1_139_8	764	5912	6676	L1_139	6678	+		Chlorobiaceae (191412)	protein unknown function DUF1568
L1_143_0	2570	159	2729	L1_143	30936	+	4.2.1.99	Campylobacterales (213849)	Aconitate hydratase 2 OS Pseudomonas aeruginosa GN acnB PE 3 SV 1 # UNIPROT Q9I2V5 ACONITATEHYDR-RXN PAER208964:PA1787-MONOMER 4.2.1.99 4.2.1.3
L1_143_1	329	2754	3083	L1_143	30936	+		Chlorobium chlorochromatii (337090)	hypothetical protein
L1_143_2	893	3477	4370	L1_143	30936	-		Chlorobium ferrooxidans (84205)	Auxin Efflux Carrier
L1_143_3	1271	4778	6049	L1_143	30936	-	2.5.1.7	Proteobacteria (1224)	UDP-N-acetylglucosamine 1-carboxyvinyltransferase OS Rhodospirillum centenum (strain ATCC 51521 / SW) GN murA PE 3 SV 1 # UNIPROT B6INF7 UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN 2.5.1.7
L1_143_4	1535	6245	7780	L1_143	30936	+		Chlorobium ferrooxidans (84205)	Periplasmic septal ring factor murein hydrolase activity EnvC/YibP
L1_143_5	884	7765	8649	L1_143	30936	+	6.3.1.5	Bacteria (2)	NH(3)-dependent NAD(+) synthetase OS Geobacter lovleyi (strain ATCC BAA-1151 / DSM 17278 SZ) GN nadE PE 3 SV 1 # UNIPROT B3E4K8 NAD-SYNTH-NH3-RXN 6.3.1.5
L1_143_6	1595	8806	10401	L1_143	30936	-	1.4.3.16	Bacteria (2)	L-aspartate oxidase OS Escherichia coli O157:H7 GN nadB PE 3 SV 1 # UNIPROT Q8XA23 L-ASPARTATE-OXID-RXN ECOL83334:ECS3440-MONOMER 1.4.3.16
L1_143_7	617	10502	11119	L1_143	30936	-		Chlorobium ferrooxidans (84205)	DedA protein
L1_143_8	506	11287	11793	L1_143	30936	-	4.1.1.19	Monera	Pyruvoyl-dependent arginine decarboxylase 2 OS Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 Goe1 Go1 JCM 11833 OCM 88) GN pdaD2 PE 3 SV 1 # UNIPROT P58890 ARGDECARBOX-RXN MMAZ192952:MM2595-MONOMER 4.1.1.19
L1_143_9	1220	11913	13133	L1_143	30936	-	6.1.1.1	Bacteria (2)	Tyrosyl-tRNA synthetase 2 OS Bacillus licheniformis (strain DSM 13 / ATCC 14580) GN tyrS2 PE 3 SV 1 # UNIPROT Q65MW0 TYROSINE--TRNA-LIGASE-RXN BLIC279010:BL00484-MONOMER 6.1.1.1
L1_143_10	473	13152	13625	L1_143	30936	-		Bacteria (2)	tmRNA-binding protein SmpB
L1_143_11	1487	13639	15126	L1_143	30936	-	1.1.2.4	Chlorobium ferrooxidans (84205)	D-lactate dehydrogenase (Cytochrome) (EC 1.1.2.4)
L1_143_12	1913	15123	17036	L1_143	30936	-	2.4.1.129	Chlorobium ferrooxidans (84205)	Cell division protein FtsI (EC 2.4.1.129)
L1_143_13	491	17036	17527	L1_143	30936	-		Pelodictyon phaeoclathratiforme (34090)	Rod shape-determining protein MreD
L1_143_14	842	17548	18390	L1_143	30936	-		Pelodictyon phaeoclathratiforme (34090)	Rod shape-determining protein MreC
L1_143_15	389	18665	19054	L1_143	30936	+		Bacteroidetes (976)	Heat shock protein 60 family co-chaperone GroES
L1_143_16	971	19173	20144	L1_143	30936	+	2.5.1.72	Bacteria (2)	Quinolinate synthase A OS Prochlorococcus marinus (strain MIT 9313) GN nadA PE 3 SV 1 # UNIPROT Q7V7S6 QUINOLINATE-SYNTHA-RXN PMAR74547:PMT0661-MONOMER 2.5.1.72
L1_143_17	746	20264	21010	L1_143	30936	+		Chlorobium phaeobacteroides (1096)	FIG00495737:
L1_143_18	1073	21022	22095	L1_143	30936	+		Chlorobium ferrooxidans (84205)	Pentapeptide repeat
L1_143_19	995	22102	23097	L1_143	30936	+	2.3.1.41	Chlorobium ferrooxidans (84205)	3-oxoacyl-(acyl carrier protein) synthase (EC 2.3.1.41)
L1_143_20	1466	23167	24633	L1_143	30936	+	3.4.13.3	Bacteroidales (171549)	Aminoacyl-histidine dipeptidase (Peptidase D) (EC 3.4.13.3)
L1_143_21	266	24859	25125	L1_143	30936	+		Pelodictyon phaeoclathratiforme (34090)	Microcystin dependent protein
L1_143_22	218	25428	25646	L1_143	30936	-		root (1)	hypothetical protein
L1_143_23	3440	25789	29229	L1_143	30936	+	1.17.4.1	Bacteria (2)	Ribonucleotide reductase class II (coenzyme B12-dependent) (EC 1.17.4.1)
L1_143_24	512	29495	30007	L1_143	30936	+		Bacteria (2)	Plasmid pRiA4b ORF-3-like protein
L1_143_25	440	30019	30459	L1_143	30936	+		root (1)	hypothetical protein
L1_143_26	368	30493	30861	L1_143	30936	+		Halobacteriaceae (2236)	hypothetical protein
L1_143_tRNA	73	3329	3257	L1_143	30936	-		root (1)	tRNA-Gln
L1_142_0	263	1	264	L1_142	3681	-		Bacteria (2)	transcriptional regulator, XRE family
L1_142_1	353	257	610	L1_142	3681	-		Bacteria (2)	FIG00498552:
L1_142_2	785	931	1716	L1_142	3681	-		Geobacter daltonii (1203471)	MULTISPECIES: nucleotidyltransferase
L1_142_3	782	1713	2495	L1_142	3681	-		Bacteria (2)	hypothetical protein
L1_142_4	488	2790	3278	L1_142	3681	+		Chlorobium/Pelodictyon group (274493)	FIG00498560:
L1_141_0	1316	359	1675	L1_141	18268	-		Bacteria (2)	ATP-dependent Clp protease ATP-binding subunit ClpX
L1_141_1	266	1716	1982	L1_141	18268	-		Chlorobiaceae (191412)	FIG00496204:
L1_141_2	1475	2056	3531	L1_141	18268	-	1.4.1.13	Bacteria (2)	Putative glutamate synthase OS Schizosaccharomyces pombe (strain ATCC 38366 / 972) GN SPAPB1E7.07 PE 2 SV 1 # UNIPROT Q9C102 GLUTAMATESYN-RXN SPOM-XXX-01:SPOM-XXX-01-001756-MONOMER 1.4.1.13
L1_141_3	4601	3573	8174	L1_141	18268	-	1.4.7.1	Bacteria (2)	PROBABLE FERREDOXIN-DEPENDENT GLUTAMATE SYNTHASE (LARGE SUBUNIT) GLTB (L-GLUTAMATE SYNTHASE) SYNTHETASE) (NADH-GLUTAMATE (GLUTAMATE (NADH))(NADPH-GOGAT) OS Mycobacterium tuberculosis GN gltB PE 4 SV 3 # UNIPROT P96218 GLUTAMATE-SYNTHASE-(FERREDOXIN)-RXN 1.4.7.1
L1_141_4	743	8289	9032	L1_141	18268	-	5.4.2.1	Bacteria (2)	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase OS Corynebacterium jeikeium (strain K411) GN gpmA PE 3 SV 1 # UNIPROT Q4JSW4 3PGAREARR-RXN CJEI306537:JK1912-MONOMER 5.4.2.1
L1_141_5	1259	9349	10608	L1_141	18268	+	1.3.1.9	Betaproteobacteria (28216)	Enoyl- reductase (EC 1.3.1.9)
L1_141_6	1019	10694	11713	L1_141	18268	+		Chlorobium ferrooxidans (84205)	FIG00496133:
L1_141_7	461	11710	12171	L1_141	18268	-		Firmicutes (1239)	tRNA-specific adenosine-34 deaminase (EC 3.5.4.-)
L1_141_8	1178	12316	13494	L1_141	18268	+	6.2.1.5	cellular organisms (131567)	Succinyl-CoA ligase subunit beta OS Flavobacterium psychrophilum (strain JIP02/86 / ATCC 49511) GN sucC PE 3 SV 1 # UNIPROT A6GY30 SUCCCOASYN-RXN 6.2.1.5
L1_141_9	1199	13575	14774	L1_141	18268	+		Chlorobium ferrooxidans (84205)	Coenzyme F420-reducing hydrogenase related protein
L1_141_10	1979	15063	17042	L1_141	18268	-		Chlorobaculum tepidum (1097)	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)
L1_141_11	962	17039	18001	L1_141	18268	-		Chlorobium ferrooxidans (84205)	efflux transporter, RND family, MFP subunit
L1_141_12	281	17985	18266	L1_141	18268	-		Chlorobium ferrooxidans (84205)	outer membrane efflux protein
L1_141_tRNA	74	289	216	L1_141	18268	-		root (1)	tRNA-Val
L1_140_0	3287	1	3288	L1_140	4568	+		Chlorobium ferrooxidans (84205)	Haemagluttinin:Filamentous haemagglutinin-like
L1_140_1	506	3335	3841	L1_140	4568	+	2.7.7.62	Chlorobiaceae (191412)	Adenosylcobinamide-phosphate guanylyltransferase (EC 2.7.7.62)
L1_147_0	755	1	756	L1_147	6271	-		Chlorobium/Pelodictyon group (274493)	FIG00498400:
L1_147_1	1109	983	2092	L1_147	6271	+	2.5.1.62	Chlorobium ferrooxidans (84205)	Chlorophyll synthase ChlG (EC 2.5.1.62)
L1_147_2	629	2089	2718	L1_147	6271	+		Cyanobacteria (1117)	Glycosyl transferase, family 2
L1_147_3	539	2724	3263	L1_147	6271	+		Bacteria (2)	5.2 Protein unknown function similar to proteins from other organisms
L1_147_4	488	3202	3690	L1_147	6271	+		root (1)	hypothetical protein
L1_147_5	1004	4022	5026	L1_147	6271	-	1.8.4.12	Chlorobium ferrooxidans (84205)	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12) / MsrA 1.8.4.11)
L1_147_6	236	5260	5496	L1_147	6271	-		Chlorobium ferrooxidans (84205)	hypothetical protein
L1_147_7	260	5856	6116	L1_147	6271	-		Chlorobium ferrooxidans (84205)	hypothetical protein
L1_147_tRNA	74	5663	5736	L1_147	6271	+		root (1)	tRNA-Val
L1_146_0	755	1	756	L1_146	14697	-		Chlorobium/Pelodictyon group (274493)	FIG00498400:
L1_146_1	635	870	1505	L1_146	14697	+		Chlorobium ferrooxidans (84205)	Histone acetyltransferase HPA2 related acetyltransferases
L1_146_2	1067	1502	2569	L1_146	14697	+		Chlorobium ferrooxidans (84205)	Putative metal chaperone, involved Zn homeostasis, GTPase COG0523 family
L1_146_3	1250	2684	3934	L1_146	14697	-		Chlorobium ferrooxidans (84205)	Lipoprotein releasing system transmembrane protein LolC
L1_146_4	1271	4016	5287	L1_146	14697	-		Chlorobium ferrooxidans (84205)	Lipoprotein releasing system transmembrane protein LolC
L1_146_5	1292	5284	6576	L1_146	14697	-		Chlorobium/Pelodictyon group (274493)	GGDEF domain protein
L1_146_6	899	6727	7626	L1_146	14697	-		Chlorobium ferrooxidans (84205)	phosphate-binding protein, putative
L1_146_7	143	7733	7876	L1_146	14697	+		root (1)	hypothetical protein
L1_146_8	1031	7857	8888	L1_146	14697	+	1.2.1.38	Chlorobium ferrooxidans (84205)	N-acetyl-gamma-glutamyl-phosphate reductase OS Chlorobium tepidum GN argC PE 3 SV 1 # UNIPROT Q8KDE3 N-ACETYLGLUTPREDUCT-RXN 1.2.1.38
L1_146_9	1283	8912	10195	L1_146	14697	+	2.3.1.35	Chlorobium ferrooxidans (84205)	Arginine biosynthesis bifunctional protein ArgJ OS Chlorobium chlorochromatii (strain CaD3) GN argJ PE 3 SV 1 # UNIPROT Q3ASI6 N-ACETYLTRANSFER-RXN 2.3.1.35 2.3.1.1
L1_146_10	920	10229	11149	L1_146	14697	+	2.7.2.8	Bacteria (2)	Acetylglutamate kinase OS Clostridium thermocellum (strain ATCC 27405 / DSM 1237) GN argB PE 3 SV 1 # UNIPROT A3DGK6 ACETYLGLUTKIN-RXN 2.7.2.8
L1_146_11	1016	11149	12165	L1_146	14697	+	2.1.3.3	Bacteria (2)	Ornithine carbamoyltransferase, chloroplastic OS Pisum sativum GN ARGF PE 2 SV 1 # UNIPROT Q43814 ORNCARBAMTRANSFER-RXN 2.1.3.3
L1_146_12	446	12179	12625	L1_146	14697	+		Chlorobium/Pelodictyon group (274493)	Arginine pathway regulatory protein ArgR, repressor arg regulon
L1_146_13	1202	12642	13844	L1_146	14697	+	6.3.4.5	Firmicutes (1239)	Argininosuccinate synthase OS Renibacterium salmoninarum (strain ATCC 33209 / DSM 20767 JCM 11484 NBRC 15589 NCIMB 2235) GN argG PE 3 SV 1 # UNIPROT A9WQ90 ARGSUCCINSYN-RXN 6.3.4.5
L1_146_14	398	14238	14636	L1_146	14697	+		Chlorobium ferrooxidans (84205)	Chromosomal replication initiator protein DnaA
L1_145_0	128	1	129	L1_145	18472	+		root (1)	hypothetical protein
L1_145_1	392	220	612	L1_145	18472	+		Oscillatoriophycideae (1301283)	FIG00559246:
L1_145_2	113	609	722	L1_145	18472	+		root (1)	hypothetical protein
L1_145_3	830	709	1539	L1_145	18472	+		Kineosphaera limosa (111564)	ThiJ/PfpI domain protein
L1_145_4	1706	1529	3235	L1_145	18472	+	4.1.1.7	Cyanobacteria (1117)	probable benzoylformate decarboxylase (EC 4.1.1.7)
L1_145_5	566	3308	3874	L1_145	18472	+		Bacteria (2)	ThiJ/PfpI domain protein
L1_145_6	422	3890	4312	L1_145	18472	+		Cyanobacteria (1117)	COG0346: Lactoylglutathione lyase related lyases
L1_145_7	2099	4305	6404	L1_145	18472	+		Gloeocapsa sp. PCC 73106 (102232)	Glycogen debranching enzyme (EC 3.2.1.-)
L1_145_8	2168	6408	8576	L1_145	18472	+		Bacteria (2)	FIG01132818:
L1_145_9	779	8612	9391	L1_145	18472	+		Chlorobium (1091)	hypothetical protein
L1_145_10	1334	9543	10877	L1_145	18472	+		root (1)	hypothetical protein
L1_145_11	794	11075	11869	L1_145	18472	+		Proteobacteria (1224)	extracellular solute-binding protein, family 3
L1_145_12	1319	11866	13185	L1_145	18472	+		root (1)	hypothetical protein
